user,topic_id,id,createdAt,attempt,response,userMessage
demo-test-57,1001,19642,2025-05-14 15:14:55.000,1,Hello! How are you today? ?,NULL
demo-test-60,1001,19644,2025-05-14 15:15:00.000,1,Hello! How are you today? ?,NULL
demo-test-64,1001,19643,2025-05-14 15:15:00.000,1,Hello! How are you today? ?,NULL
demo-test-67,1001,19645,2025-05-14 15:15:05.000,1,Hello! How are you today? ?,NULL
demo-test-68,1001,19646,2025-05-14 15:15:05.000,1,Hello! How are you today? ?,NULL
demo-test-63,1001,19648,2025-05-14 15:15:06.000,1,Hello! How are you today? ?,NULL
demo-test-71,1001,19647,2025-05-14 15:15:06.000,1,Hello! How are you today? ?,NULL
demo-test-2,1001,19649,2025-05-14 15:15:11.000,1,Hello! How are you today? What did you do today?,NULL
demo-test-76,1001,19651,2025-05-14 15:15:15.000,1,Hello! How are you today? ?,NULL
demo-test-79,1001,19650,2025-05-14 15:15:15.000,1,Hello! How are you today? ?,NULL
demo-test-78,1001,19652,2025-05-14 15:15:20.000,1,Hello! How are you today? ?,NULL
demo-test-80,1001,19653,2025-05-14 15:15:20.000,1,Hello! How are you today? ?,NULL
demo-test-82,1001,19654,2025-05-14 15:15:20.000,1,Hello! How are you today? ?,NULL
demo-test-81,1001,19655,2025-05-14 15:15:26.000,1,Hello! How are you today? ?,NULL
demo-test-83,1001,19656,2025-05-14 15:15:26.000,1,Hello! How are you today? ?,NULL
demo-test-84,1001,19657,2025-05-14 15:15:26.000,1,Hello! How are you today? ?,NULL
demo-test-85,1001,19660,2025-05-14 15:15:31.000,1,Hello! How are you today? ?,NULL
demo-test-86,1001,19659,2025-05-14 15:15:31.000,1,Hello! How are you today? ?,NULL
demo-test-87,1001,19658,2025-05-14 15:15:31.000,1,Hello! How are you today? ?,NULL
demo-test-91,1001,19662,2025-05-14 15:15:36.000,1,Hello! How are you today? ?,NULL
demo-test-93,1001,19661,2025-05-14 15:15:36.000,1,Hello! How are you today? ?,NULL
demo-test-92,1001,19663,2025-05-14 15:15:41.000,1,Hello! How are you today? ?,NULL
demo-test-95,1001,19664,2025-05-14 15:15:46.000,1,Hello! How are you today? ?,NULL
demo-test-14,1001,19665,2025-05-14 15:15:51.000,1,Hello! How are you today? ?,NULL
demo-test-97,1001,19666,2025-05-14 15:15:56.000,1,Hello! How are you today? ?,NULL
demo-test-11,1001,19669,2025-05-14 15:16:01.000,1,Hello! How are you today? ? What did you do today?,NULL
demo-test-21,1001,19668,2025-05-14 15:16:01.000,1,Hello! How are you today? ?,NULL
demo-test-100,1001,19667,2025-05-14 15:16:01.000,1,Hello! How are you today? ?,NULL
demo-test-18,1001,19673,2025-05-14 15:16:06.000,1,Hello! How are you today? ?,NULL
demo-test-19,1001,19672,2025-05-14 15:16:06.000,1,Hello! How are you today? ?,NULL
demo-test-22,1001,19670,2025-05-14 15:16:06.000,1,Hello! How are you today? ?,NULL
demo-test-24,1001,19671,2025-05-14 15:16:06.000,1,Hello! How are you today? ?,NULL
demo-test-27,1001,19675,2025-05-14 15:16:11.000,1,Hello! How are you today? ?,NULL
demo-test-29,1001,19674,2025-05-14 15:16:11.000,1,Hello! How are you today? ?,NULL
demo-test-23,1001,19678,2025-05-14 15:16:16.000,1,Hello! How are you today? Let's have some fun learning English! ?,NULL
demo-test-26,1001,19676,2025-05-14 15:16:16.000,1,Hello! How are you today? ?,NULL
demo-test-32,1001,19677,2025-05-14 15:16:16.000,1,Hello! How are you today? ?,NULL
demo-test-25,1001,19682,2025-05-14 15:16:21.000,1,Hello! How are you today? Let's have some fun learning English! ?,NULL
demo-test-37,1001,19681,2025-05-14 15:16:21.000,1,Hello! How are you today? ?,NULL
demo-test-38,1001,19680,2025-05-14 15:16:21.000,1,Hello! How are you today? ?,NULL
demo-test-46,1001,19679,2025-05-14 15:16:21.000,1,Hello! How are you today? ?,NULL
demo-test-47,1001,19683,2025-05-14 15:16:31.000,1,Hello! How are you today? ?,NULL
demo-test-5,1001,19686,2025-05-14 15:16:37.000,1,Hello! How are you today? What did you do today?,NULL
demo-test-31,1001,19688,2025-05-14 15:16:37.000,1,Hello! How are you today? What did you do today? ?,NULL
demo-test-33,1001,19684,2025-05-14 15:16:37.000,1,Hello! How are you today? ? What did you do today?,NULL
demo-test-62,1001,19689,2025-05-14 15:16:37.000,1,Hello! How are you today? ?,NULL
demo-test-74,1001,19687,2025-05-14 15:16:37.000,1,Hello! How are you today? ?,NULL
demo-test-90,1001,19685,2025-05-14 15:16:37.000,1,Hello! How are you today? ?,NULL
demo-test-36,1001,19690,2025-05-14 15:16:41.000,1,Hello! How are you today? What did you do today?,NULL
demo-test-41,1001,19692,2025-05-14 15:16:47.000,1,Hello! How are you today? Let's have some fun learning English together!,NULL
demo-test-43,1001,19691,2025-05-14 15:16:47.000,1,Hello! How are you today? ? What did you do yesterday?,NULL
demo-test-49,1001,19694,2025-05-14 15:16:52.000,1,Hello! How are you today? Let's have some fun learning English together! ?,NULL
demo-test-61,1001,19693,2025-05-14 15:16:52.000,1,Hello! How are you today? ? What did you do today?,NULL
demo-test-59,1001,19698,2025-05-14 15:16:57.000,1,Hello! How are you today? What did you do today?,NULL
demo-test-65,1001,19696,2025-05-14 15:16:57.000,1,Hello! How are you today? What did you do today?,NULL
demo-test-66,1001,19695,2025-05-14 15:16:57.000,1,Hello! How are you today? Let's have some fun learning English!,NULL
demo-test-70,1001,19697,2025-05-14 15:16:57.000,1,Hello! How are you today? Let's have some fun learning English together! ?,NULL
demo-test-73,1001,19699,2025-05-14 15:16:58.000,1,Hello! How are you today? What fun things did you do recently? ?,NULL
demo-test-9,1001,19700,2025-05-14 15:17:02.000,1,Hello! How are you today? ? What did you do today?,NULL
demo-test-69,1001,19705,2025-05-14 15:17:02.000,1,Hello! How are you today? What did you do this morning?,NULL
demo-test-72,1001,19703,2025-05-14 15:17:02.000,1,Hello! How are you today? Let's practice some English together!,NULL
demo-test-75,1001,19704,2025-05-14 15:17:02.000,1,Hello! How are you today? Let's have some fun learning English together! ?,NULL
demo-test-77,1001,19701,2025-05-14 15:17:02.000,1,Hello! How are you today? Let's have some fun learning English together! ?,NULL
demo-test-88,1001,19702,2025-05-14 15:17:02.000,1,Hello! How are you today? Let's have some fun learning English together! ?,NULL
demo-test-89,1001,19707,2025-05-14 15:17:07.000,1,Hello! How are you today? Let's have some fun learning English! ?,NULL
demo-test-96,1001,19706,2025-05-14 15:17:07.000,1,Hello! How are you today? What did you do today? ?,NULL
demo-test-12,1001,19709,2025-05-14 15:17:08.000,1,Hello! How are you today? ? What did you do today?,NULL
demo-test-13,1001,19708,2025-05-14 15:17:08.000,1,Hello! How are you today? ? What did you do today?,NULL
demo-test-15,1001,19711,2025-05-14 15:17:12.000,1,Hello! How are you today? What did you do today?,NULL
demo-test-28,1001,19712,2025-05-14 15:17:12.000,1,Hello! How are you today? What did you do this morning?,NULL
demo-test-30,1001,19714,2025-05-14 15:17:12.000,1,Hello! How are you today? Are you ready to practice some English? ?,NULL
demo-test-39,1001,19713,2025-05-14 15:17:12.000,1,Hello! How are you today? Let's have some fun learning English! ?,NULL
demo-test-99,1001,19710,2025-05-14 15:17:12.000,1,Hello! How are you today? Are you ready to learn some English? ?,NULL
demo-test-3,1001,19716,2025-05-14 15:17:17.000,1,Hello! How are you today? Let's have some fun learning English together! What did you do today?,NULL
demo-test-98,1001,19715,2025-05-14 15:17:17.000,1,Hello! How are you today? Let's have some fun with English! What did you do today?,NULL
demo-test-45,1001,19719,2025-05-14 15:17:18.000,1,Hello! How are you today? Let's have some fun learning English together! ?,NULL
demo-test-54,1001,19717,2025-05-14 15:17:18.000,1,Hello! How are you today? What did you do today?,NULL
demo-test-94,1001,19718,2025-05-14 15:17:18.000,1,Hello! How are you today? Let's have some fun learning English together! What did you do today?,NULL
demo-test-53,1001,19720,2025-05-14 15:17:22.000,6,"No worries! ? \n\nIf you're not sure what to say, how about this: What's your favorite food? ??",NULL
demo-test-53,1001,19721,2025-05-14 15:17:40.000,6,"Halo! ? It’s nice to see you! \n\nSo, let’s talk about your hobbies! Hobbies are fun and can help us relax. Do you like to draw, play sports, or maybe listen to music? ?",halo bro
demo-test-53,1001,19722,2025-05-14 15:18:00.000,7,What do you enjoy doing in your free time? Do you have a favorite hobby? ?⚽?,then?
demo-test-57,1001,19723,2025-05-14 15:18:43.000,2,It looks like you didn't write anything. That's okay! What did you do today?,NULL
demo-test-53,1001,19724,2025-05-14 15:20:07.000,8,Would you like to proceed with muting? Please confirm if this is what you want to do.,ga ada
demo-test-52,1001,19725,2025-05-14 15:21:23.000,2,It seems like you didn't say anything. No worries! How about we talk about your favorite food? What do you like to eat? ??,NULL
demo-test-53,1001,19726,2025-05-14 15:22:29.000,9,"It seems like your message got cut off. Could you please provide more details or clarify what you need?It seems like you might be unsure! That's okay! \n\nLet’s try something new! How about watching movies? Do you like watching movies? If yes, what is your favorite movie? ?✨",p
demo-test-1,1001,19727,2025-05-14 15:23:02.000,3,No worries! Let's try again. What is your favorite color? ?,NULL
demo-test-4,1001,19728,2025-05-14 15:23:17.000,2,I see you didn't write anything. That's okay! What do you like to do in your free time? ?,NULL
demo-test-7,1001,19729,2025-05-14 15:23:17.000,2,I see you didn't write anything. That's okay! What do you like to do in your free time? ?,NULL
demo-test-5,1001,19731,2025-05-14 15:23:22.000,2,It seems like you didn't write anything. That's okay! Can you tell me about your favorite food?,NULL
demo-test-6,1001,19730,2025-05-14 15:23:22.000,2,I see you didn't type anything. That's okay! What do you like to do in your free time? ?,NULL
demo-test-3,1001,19732,2025-05-14 15:23:32.000,2,It looks like you didn't write anything. That's okay! You can tell me about your favorite food. What is it?,NULL
demo-test-8,1001,19733,2025-05-14 15:23:32.000,2,It looks like you didn't write anything. That's okay! Do you want to talk about your favorite food? ?,NULL
demo-test-10,1001,19735,2025-05-14 15:23:57.000,2,I see you didn't write anything. That's okay! Would you like to talk about your favorite food? ?,NULL
demo-test-11,1001,19734,2025-05-14 15:23:57.000,2,It looks like you didn't write anything. That's okay! Can you tell me about your favorite food? ?,NULL
demo-test-2,1001,19736,2025-05-14 15:24:02.000,2,I see you didn't respond! No problem! Let’s talk about your favorite food. What is your favorite food?,NULL
demo-test-12,1001,19738,2025-05-14 15:24:22.000,2,It seems you didn't say anything! That's okay! Can you tell me about your favorite food? ?,NULL
demo-test-14,1001,19737,2025-05-14 15:24:22.000,2,It looks like you didn't write anything. That's okay! What did you do today?,NULL
demo-test-15,1001,19739,2025-05-14 15:24:22.000,2,It seems you didn't answer. That's okay! What is your favorite food?,NULL
demo-test-9,1001,19741,2025-05-14 15:24:33.000,2,It looks like you didn't write anything! That's okay. You can tell me later. Do you have a favorite activity you like to do?,NULL
demo-test-13,1001,19740,2025-05-14 15:24:33.000,2,It looks like you didn't say anything! That's okay! ? Can you tell me about your favorite food?,NULL
demo-test-16,1001,19742,2025-05-14 15:24:43.000,2,It looks like you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-17,1001,19743,2025-05-14 15:24:48.000,2,It seems you didn't type anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-18,1001,19744,2025-05-14 15:24:48.000,2,I see you're quiet! No problem. What's your favorite food? ?,NULL
demo-test-19,1001,19745,2025-05-14 15:24:48.000,2,It seems like you didn't type anything. That's okay! What did you do today?,NULL
demo-test-29,1001,19746,2025-05-14 15:24:58.000,2,What did you do today? Any fun activities? ?,NULL
demo-test-79,1001,19748,2025-05-14 15:25:13.000,2,What do you like to do in your free time? ??,NULL
demo-test-80,1001,19747,2025-05-14 15:25:13.000,2,What did you do today?,NULL
demo-test-82,1001,19749,2025-05-14 15:25:19.000,2,What do you like to do in your free time? ?,NULL
demo-test-20,1001,19750,2025-05-14 15:25:23.000,2,It seems like you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-21,1001,19751,2025-05-14 15:25:28.000,2,It looks like you didn't say anything! That's okay! What did you do today?,NULL
demo-test-26,1001,19752,2025-05-14 15:25:38.000,2,It seems you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-22,1001,19754,2025-05-14 15:25:48.000,2,It seems like you didn't type anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-25,1001,19753,2025-05-14 15:25:48.000,2,It seems like you didn't write anything. No worries! What did you do today? ?,NULL
demo-test-24,1001,19755,2025-05-14 15:25:54.000,2,It looks like you didn't say anything. That's okay! Do you want to talk about your favorite food? ?,NULL
demo-test-27,1001,19756,2025-05-14 15:25:58.000,2,It looks like you didn't write anything. No worries! What do you want to talk about today? ?,NULL
demo-test-31,1001,19757,2025-05-14 15:26:04.000,2,It seems you didn't write anything. That's okay! Can you tell me about your favorite food? ?,NULL
demo-test-32,1001,19758,2025-05-14 15:26:09.000,2,It seems you didn't write anything. That's okay! What did you do today?,NULL
demo-test-34,1001,19759,2025-05-14 15:26:14.000,2,It seems like you didn't write anything. No problem! What did you do today? ?,NULL
demo-test-35,1001,19760,2025-05-14 15:26:19.000,2,It looks like you didn't write anything. That's okay! How about telling me your favorite food? ?,NULL
demo-test-71,1001,19761,2025-05-14 15:26:24.000,2,I see you're quiet! Do you want to talk about your favorite food? ?,NULL
demo-test-37,1001,19764,2025-05-14 15:26:29.000,2,It looks like you didn't write anything. That's okay! Do you want to talk about your favorite food? ?,NULL
demo-test-38,1001,19762,2025-05-14 15:26:29.000,2,It seems you didn't type anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-79,1001,19763,2025-05-14 15:26:29.000,2,It seems you didn't type anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-39,1001,19765,2025-05-14 15:26:39.000,2,I see you didn’t write anything. That's okay! Do you want to talk about your favorite food? ?,NULL
demo-test-84,1001,19766,2025-05-14 15:26:39.000,2,What did you do today? Any fun activities? ?,NULL
demo-test-40,1001,19767,2025-05-14 15:26:44.000,2,It seems like you didn't write anything. That's okay! What did you do today? ?,NULL
demo-test-41,1001,19768,2025-05-14 15:26:44.000,2,It looks like you didn't write anything. No worries! What do you want to talk about today?,NULL
demo-test-42,1001,19769,2025-05-14 15:26:44.000,2,It looks like you didn't say anything! That's okay. What's your favorite food? ?,NULL
demo-test-44,1001,19770,2025-05-14 15:26:44.000,2,It seems you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-23,1001,19777,2025-05-14 15:26:49.000,2,"It seems like you didn't type anything. No worries! Just share your thoughts or questions, and we can continue! ?",NULL
demo-test-45,1001,19771,2025-05-14 15:26:49.000,2,It looks like you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-46,1001,19775,2025-05-14 15:26:49.000,2,It seems you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-47,1001,19774,2025-05-14 15:26:49.000,2,It seems you didn't type anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-48,1001,19772,2025-05-14 15:26:49.000,2,It looks like you didn't write anything. No worries! What did you do today? ?,NULL
demo-test-49,1001,19776,2025-05-14 15:26:49.000,2,It looks like you didn't write anything. No problem! What do you want to talk about today? ?,NULL
demo-test-50,1001,19773,2025-05-14 15:26:49.000,2,It seems you didn't write anything. That's okay! How about telling me your favorite color? ?,NULL
demo-test-51,1001,19779,2025-05-14 15:26:54.000,2,It seems you didn't type anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-55,1001,19778,2025-05-14 15:26:54.000,2,It looks like you didn't write anything. That's okay! What did you do today?,NULL
demo-test-28,1001,19780,2025-05-14 15:26:59.000,2,It seems you didn't answer. No problem! Let me ask you another question. What is your favorite food?,NULL
demo-test-56,1001,19781,2025-05-14 15:26:59.000,2,It seems like you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-57,1001,19782,2025-05-14 15:26:59.000,3,"No worries! If you want to share, what is your favorite food? ?",NULL
demo-test-60,1001,19783,2025-05-14 15:26:59.000,2,It looks like you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-30,1001,19787,2025-05-14 15:27:04.000,2,It looks like you didn't type anything. No worries! What did you do today? Let's talk about it! ?,NULL
demo-test-58,1001,19784,2025-05-14 15:27:04.000,2,It seems you didn't type anything. No problem! What did you do today?,NULL
demo-test-63,1001,19785,2025-05-14 15:27:04.000,2,It looks like you didn't write anything. That's okay! Can you tell me about your favorite food? ?,NULL
demo-test-67,1001,19788,2025-05-14 15:27:04.000,2,It looks like you didn't write anything. That's okay! What did you do today? ?,NULL
demo-test-73,1001,19786,2025-05-14 15:27:04.000,2,It looks like you didn't write anything! That's okay. Can you tell me about your favorite food? ?,NULL
demo-test-36,1001,19793,2025-05-14 15:27:09.000,2,It seems you didn't write anything. No problem! You can tell me about your day or ask me a question. What would you like to share?,NULL
demo-test-64,1001,19794,2025-05-14 15:27:09.000,2,It looks like you didn't write anything! That's okay! Do you want to tell me about your favorite food? ?,NULL
demo-test-66,1001,19789,2025-05-14 15:27:09.000,2,It looks like you didn't type anything. No problem! What did you do today?,NULL
demo-test-68,1001,19791,2025-05-14 15:27:09.000,2,It seems you didn't type anything. That's okay! What did you do today?,NULL
demo-test-69,1001,19792,2025-05-14 15:27:09.000,2,It seems like you didn't say anything. No problem! You can share what you did today or ask me a question! ?,NULL
demo-test-72,1001,19790,2025-05-14 15:27:09.000,2,It looks like you didn't write anything. No problem! What did you do today?,NULL
demo-test-70,1001,19795,2025-05-14 15:27:10.000,2,It looks like you didn't write anything. That's okay! What do you want to learn or talk about today? ?,NULL
demo-test-62,1001,19797,2025-05-14 15:27:14.000,2,It seems you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-74,1001,19796,2025-05-14 15:27:14.000,2,It seems you didn't type anything. That's okay! What did you do today?,NULL
demo-test-75,1001,19799,2025-05-14 15:27:14.000,2,I see you didn't write anything. That's okay! What do you want to learn today? ?,NULL
demo-test-78,1001,19798,2025-05-14 15:27:14.000,2,I see you didn't write anything. That's okay! Would you like to talk about your favorite food? ?,NULL
demo-test-33,1001,19803,2025-05-14 15:27:19.000,2,It looks like you didn't write anything. That's okay! You can share anything. What is your favorite food? ?,NULL
demo-test-43,1001,19805,2025-05-14 15:27:19.000,2,It seems you didn't answer. No problem! Let's try again. What is your favorite food? ?,NULL
demo-test-65,1001,19801,2025-05-14 15:27:19.000,2,It looks like you didn't type anything. No problem! Can you tell me about your favorite food?,NULL
demo-test-77,1001,19802,2025-05-14 15:27:19.000,2,It looks like you didn't write anything. No worries! What do you want to learn or talk about today? ?,NULL
demo-test-81,1001,19804,2025-05-14 15:27:19.000,2,It looks like you didn't write anything. That's okay! What do you want to talk about today? ?,NULL
demo-test-83,1001,19800,2025-05-14 15:27:19.000,2,It seems you didn't write anything. That's okay! What did you do today?,NULL
demo-test-54,1001,19806,2025-05-14 15:27:24.000,2,It seems you didn't write anything. That's okay! You can tell me about your favorite food. What is it?,NULL
demo-test-59,1001,19807,2025-05-14 15:27:24.000,2,It seems like you didn't write anything. No worries! Just tell me about your favorite food. What do you like to eat?,NULL
demo-test-52,1001,19809,2025-05-14 15:27:30.000,3,"It looks like you didn't respond again. That's okay! Let's try something fun. If you could be any animal, what animal would you be? ??",NULL
demo-test-53,1001,19811,2025-05-14 15:27:30.000,10,I see you might be thinking! No problem! ? \n\nLet’s talk about food! What is your favorite food? Do you like spicy food or sweet food? ??,NULL
demo-test-61,1001,19808,2025-05-14 15:27:30.000,2,It seems like you didn't write anything. No problem! Just tell me how your day was. What did you eat or do? ?️?,NULL
demo-test-76,1001,19810,2025-05-14 15:27:30.000,2,It seems like you didn't write anything. That's okay! What do you want to talk about? Maybe your favorite food? ?,NULL
demo-test-5,1001,19812,2025-05-14 15:27:34.000,3,"No problem! If you want, you can tell me about your favorite color. What is it?",NULL
demo-test-1,1001,19814,2025-05-14 15:27:35.000,4,It seems you're a bit shy! That's okay. How about this: What do you like to do on weekends? ?,NULL
demo-test-53,1001,19813,2025-05-14 15:27:35.000,10,"Great! ? What kind of movies do you like? Do you prefer action, comedy, or maybe romance? ?",oke
demo-test-53,1001,19815,2025-05-14 15:28:34.000,11,No? That's okay! What do you enjoy doing in your free time? ?,no
demo-test-51,1001,19816,2025-05-14 15:29:12.000,3,No worries! Let's start with something fun. What's your favorite food? ?,NULL
demo-test-53,1001,19817,2025-05-14 15:29:25.000,12,It seems like you typed a letter. Could you tell me more about your hobbies or interests? ?,g
demo-test-1,1024,19818,2025-05-14 15:30:37.000,5,Hey there! What’s your favorite topic to discuss? I’d love to know so I can tailor our chats better. Your answer will help improve our future interactions!,NULL
demo-test-1,1001,19819,2025-05-14 15:32:53.000,6,"That's alright! If you're not sure, how about sharing your favorite animal? ??",NULL
demo-test-5,1001,19820,2025-05-14 15:33:06.000,4,That's okay! How about this: What's your favorite animal?,NULL
demo-test-2,1001,19822,2025-05-14 15:33:37.000,3,"It seems you're quiet today! That's okay! Let’s try something fun. If you could be any animal, what animal would you be?",NULL
demo-test-3,1001,19821,2025-05-14 15:33:37.000,3,"No worries! If you don't want to share, how about this: What is your favorite color?",NULL
demo-test-6,1001,19823,2025-05-14 15:33:42.000,3,"No worries! If you want, you can tell me about your favorite food. What do you like to eat? ??",NULL
demo-test-7,1001,19824,2025-05-14 15:33:48.000,3,"No worries! If you could choose one food to eat every day, what would it be? ?",NULL
demo-test-4,1001,19825,2025-05-14 15:33:52.000,3,"No worries! If you could choose any animal as a pet, what would it be? ??",NULL
demo-test-18,1001,19826,2025-05-14 15:33:52.000,3,Are you thinking about your favorite food? Maybe pizza or sushi? ?,NULL
demo-test-10,1001,19828,2025-05-14 15:33:58.000,3,No problem! Let's try something fun. What's your favorite animal? ?,NULL
demo-test-53,1001,19827,2025-05-14 15:33:58.000,13,It looks like you're testing! ? What do you want to learn or practice today? Let's have fun! ?,test
demo-test-13,1001,19829,2025-05-14 15:34:09.000,3,No worries! Let’s try again! ? What is your favorite color?,NULL
demo-test-8,1001,19831,2025-05-14 15:34:23.000,3,"No worries! If you don't want to talk, that's fine. How about sharing your favorite hobby? ?",NULL
demo-test-27,1001,19830,2025-05-14 15:34:23.000,3,I see you're quiet today! How about telling me your favorite food? ?,NULL
demo-test-12,1001,19832,2025-05-14 15:34:29.000,3,No worries! Let's try again! What is your favorite color? ?,NULL
demo-test-29,1001,19833,2025-05-14 15:34:29.000,3,Did you have a good breakfast today? What did you eat? ??,NULL
demo-test-16,1001,19834,2025-05-14 15:34:33.000,3,No worries! How about we talk about your favorite food? What's your favorite food? ??,NULL
demo-test-17,1001,19835,2025-05-14 15:34:53.000,3,No worries! Let's have some fun! What's your favorite food? ?,NULL
demo-test-20,1001,19836,2025-05-14 15:34:54.000,3,No worries! We can talk about anything. Do you have a favorite food? ?,NULL
demo-test-11,1001,19837,2025-05-14 15:34:59.000,3,"No worries! If you don't want to talk about food, how about your favorite hobby? What do you like to do in your free time? ?",NULL
demo-test-22,1001,19838,2025-05-14 15:35:09.000,3,"No worries! If you're not sure, how about telling me your favorite food? ?",NULL
demo-test-85,1001,19839,2025-05-14 15:35:19.000,2,What do you like to do in your free time?,NULL
demo-test-86,1001,19840,2025-05-14 15:35:19.000,2,What did you do today?,NULL
demo-test-21,1001,19841,2025-05-14 15:35:24.000,3,I see you're quiet! No problem! Do you have a favorite food? ?,NULL
demo-test-23,1001,19842,2025-05-14 15:35:29.000,3,I see you’re quiet today! Maybe you can tell me about your favorite food? What do you like to eat? ??,NULL
demo-test-47,1001,19843,2025-05-14 15:35:34.000,3,No worries! How about telling me your favorite food? ??,NULL
demo-test-26,1001,19844,2025-05-14 15:35:39.000,3,No worries! Let’s start with something fun. What is your favorite food? ??,NULL
demo-test-24,1001,19845,2025-05-14 15:35:44.000,3,No problem! Let's try again. What is your favorite color? ?,NULL
demo-test-14,1001,19846,2025-05-14 15:35:49.000,3,"No worries! Sometimes we have quiet days. If you could do anything fun this weekend, what would it be? ?",NULL
demo-test-31,1001,19847,2025-05-14 15:36:05.000,3,No problem! Let's try again. What is your favorite animal? ?,NULL
demo-test-9,1001,19848,2025-05-14 15:36:09.000,3,"No worries! If you want to share, I'm here. What's your favorite food? ?",NULL
demo-test-15,1001,19849,2025-05-14 15:36:09.000,3,No answer again? That's fine! Let's try this: What is your favorite animal?,NULL
demo-test-19,1001,19851,2025-05-14 15:36:14.000,3,"No worries! If you want, you can tell me about your favorite food. What do you like to eat? ??",NULL
demo-test-32,1001,19850,2025-05-14 15:36:14.000,3,No worries! Sometimes it's hard to find words. Can you tell me about your favorite food? ?,NULL
demo-test-38,1001,19853,2025-05-14 15:36:21.000,3,No worries! Let's try again. What's your favorite food? ?,NULL
demo-test-39,1001,19852,2025-05-14 15:36:21.000,3,No worries! How about your favorite color? What color do you like? ?,NULL
