user,topic_id,id,createdAt,attempt,response,userMessage
demo-test-3,1073,130321,2025-10-19 16:26:21.424,8,"Great job, Adit! You spoke clearly and confidently! ? \n\nNow, this is your final task: Would you like to add anything or try a different way to present it? Maybe a casual setting or an elevator pitch version? Let me know!","Hi, I'm Aditya, but you can call me Adit. I'm an Executive Producer at Japi Edutech. I am responsible for guarding and protecting the assets of my company. I live in Jakarta, and I have a special ability to make people happy around me."
demo-test-3,1073,130322,2025-10-19 16:26:21.463,9,Your Grading Result\nTopic: Presentation Intro⚡\n,
demo-test-1,1001,130332,2025-10-20 04:08:58.926,1,"Hello, demo-test-1! ? Great to see you again! Let's review ""I'm"" and ""I'd."" You can use ""I'm"" for saying who you are, and ""I'd"" for what you want or would like. What topic do you want to discuss today? ?", 
demo-test-3,1073,130405,2025-10-20 10:46:22.723,10,"Hi there, Adit! ? How can I help you today? Do you want to practice more English?",hi
demo-test-3,1073,130406,2025-10-20 10:46:22.760,11,Your Grading Result\nTopic: Presentation Intro⚡\n,
demo-test-3,1034,130407,2025-10-20 16:21:11.950,1,Hello! How can I assist you with tennis products today?,Product Knowledge Mastery
demo-test-3,1034,130408,2025-10-20 16:22:38.592,2,"The most expensive tennis racket in the provided data is the ""1.25 mm Monofilament Tennis String 200 m Reel Alu Power - Grey"" by LUXILON, priced at £204.99. \n\n(Note: This is actually a string set, not a racket. Among tennis rackets, the highest price listed is £194.99 for the ""Adult Tennis Racket Pure Aero 300g - Grey/Yellow"" by BABOLAT.)",which racket is the most expensive here?
demo-test-1,1001,130411,2025-10-21 01:15:04.966,1,"Hello, demo-test-1! ? Great to see you again! Last time, we practiced using ""I'm"" and ""I'd."" Remember, ""I'm"" means ""I am,"" and ""I'd"" means ""I would."" What topic would you like to discuss today? Fun sentences, maybe? ?", 
demo-test-3,1073,130429,2025-10-21 08:16:00.178,1,"Hello! I’m Japi, your English tutor. Today, we will practice introducing yourself for business. Where do you usually introduce yourself in English — meetings, interviews, or networking events? I’ll make this session just for you!",Presentation Intro⚡
demo-test-3,1034,130430,2025-10-21 08:27:05.344,1,Hello! How can I assist you with tennis products today?,Product Knowledge Mastery
demo-test-1,1001,131119,2025-10-29 02:13:47.459,1,"Hey demo-test-1! ? Great to see you! Last time, we focused on using ""I'm"" and ""I'd."" Remember, ""I'm"" is for stating who you are or what you feel, like ""I'm happy."" What topic would you like to discuss today? Let’s rock this! ?", 
