user,topic_id,id,createdAt,attempt,response,userMessage
demo-test-18,1001,21728,2025-07-10 09:56:50.000,31,English connects people worldwide! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-24,1001,21712,2025-07-10 09:56:50.000,20,English connects people worldwide! ??,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-25,1001,21718,2025-07-10 09:56:50.000,20,Learning English opens many doors! ?✨,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-31,1001,21714,2025-07-10 09:56:50.000,11,English connects people around the world! ? What do you think about that?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-47,1001,21716,2025-07-10 09:56:50.000,11,Learning English connects people worldwide! ?? What do you think?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-51,1001,21729,2025-07-10 09:56:50.000,9,Learning English opens many doors! ?✨ What doors would you like to open?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-52,1001,21736,2025-07-10 09:56:50.000,10,Learning English opens many doors!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-53,1001,21720,2025-07-10 09:56:50.000,3,Learning English opens many doors! ? \n\nWhat do you want to learn next? More vocabulary or grammar?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-33,1024,21723,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What hobbies do you enjoy? Your answer helps me tailor our conversations better!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-38,1024,21717,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What hobbies do you enjoy? Your answer will help me tailor our conversations to your interests!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-40,1024,21721,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What's your favorite way to practice English? Your answer helps me tailor our future conversations!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-41,1024,21733,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What's your favorite way to practice English? Your answer will help improve our future conversations!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-42,1024,21735,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What's your favorite way to practice English? Your answer will help tailor our future chats!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-45,1024,21732,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What hobbies do you enjoy? Your answer will help me tailor our future conversations!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-49,1024,21722,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What’s your favorite way to practice English? Your answer will help me support you better!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-54,1024,21719,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What's your favorite way to practice English? Your answer helps us tailor our conversations better!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-55,1024,21711,2025-07-10 09:56:50.000,5,Learning English connects the world. What's your favorite topic to discuss? Your answer will help improve our future chats!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-58,1024,21731,2025-07-10 09:56:50.000,5,Learning English opens global opportunities. What's your favorite way to practice English? Your answer will help me improve our interactions!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-62,1024,21727,2025-07-10 09:56:50.000,5,"Learning English opens global opportunities. By the way, what hobbies do you enjoy? Your answer will help me tailor our future chats!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-68,1024,21713,2025-07-10 09:56:50.000,5,"Learning English opens global opportunities. By the way, what’s your favorite topic to discuss? Your answer will help improve our chats!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-72,1024,21730,2025-07-10 09:56:50.000,5,Learning English opens global doors. What’s your favorite way to practice English? Your answer will help enhance our future chats!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-73,1024,21734,2025-07-10 09:56:50.000,5,"Learning English opens global opportunities. By the way, what's your favorite topic to discuss? Your answer helps me tailor our chats better!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-10,1001,21748,2025-07-10 09:56:51.000,57,English connects people worldwide! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-27,1001,21747,2025-07-10 09:56:51.000,20,Learning English opens many doors! ?✨,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-32,1024,21741,2025-07-10 09:56:51.000,5,Learning English connects people globally. What hobbies do you enjoy? Your answer will help me tailor our conversations better!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-34,1024,21743,2025-07-10 09:56:51.000,5,"Learning English connects cultures globally. By the way, what hobbies do you enjoy? Your answer will help me improve our future conversations!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-36,1024,21742,2025-07-10 09:56:51.000,5,"Learning English opens global opportunities. By the way, what hobbies do you enjoy? Your answer will help me tailor our conversations better!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-43,1024,21745,2025-07-10 09:56:51.000,5,Learning English connects cultures globally. What’s your favorite way to practice English? Your answer will help me tailor our chats better!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-50,1024,21740,2025-07-10 09:56:51.000,5,"Learning English opens global opportunities. By the way, what hobbies do you enjoy? Your answer will help me tailor our conversations better!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-61,1024,21739,2025-07-10 09:56:51.000,5,Learning English opens global opportunities. What hobbies do you enjoy? Your answer will help me tailor our future conversations!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-64,1024,21738,2025-07-10 09:56:51.000,5,"Learning English opens global opportunities. By the way, what’s your favorite topic to discuss? Your answer helps me tailor our conversations better!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-65,1024,21744,2025-07-10 09:56:51.000,5,Learning English opens global opportunities. What hobbies do you enjoy? Your answer helps me tailor our conversations better!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-67,1024,21750,2025-07-10 09:56:51.000,5,"Learning English opens global opportunities. By the way, what’s your favorite way to practice English? Your answer will help me assist you better!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-69,1024,21737,2025-07-10 09:56:51.000,5,"Learning English opens global opportunities. By the way, what hobbies do you enjoy? Your answer will help me tailor our future conversations!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-70,1024,21746,2025-07-10 09:56:51.000,5,Learning English opens global opportunities. What's your favorite subject in school? Your answer helps me tailor our chats better!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-71,1024,21749,2025-07-10 09:56:51.000,5,Learning English opens global opportunities. What's your favorite way to practice English? Your answer helps me tailor our future chats!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-8,1001,21751,2025-07-10 09:56:52.000,57,English connects people globally. ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-35,1024,21752,2025-07-10 09:56:52.000,5,"Learning English opens global opportunities. By the way, what’s your favorite topic to discuss? Your answer will help me tailor our future chats!",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-2,1001,21759,2025-07-10 10:01:44.000,77,Opens doors to opportunities!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-3,1001,21754,2025-07-10 10:01:44.000,74,Opens doors to opportunities.,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-5,1001,21755,2025-07-10 10:01:44.000,75,Enhances job opportunities globally.,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-7,1001,21758,2025-07-10 10:01:44.000,59,English connects people worldwide! ?✨,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-11,1001,21760,2025-07-10 10:01:44.000,29,English connects people worldwide! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-43,1001,21757,2025-07-10 10:01:44.000,6,English helps you make friends! What do you like most about learning English? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-46,1001,21756,2025-07-10 10:01:44.000,11,English connects people worldwide! ??,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-49,1001,21761,2025-07-10 10:01:44.000,6,English connects people around the world. How do you practice English every day? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-1,1001,21768,2025-07-10 10:01:45.000,6,English helps you communicate worldwide. What do you find most fun about learning English?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-4,1001,21762,2025-07-10 10:01:45.000,73,Opens doors to opportunities. ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-9,1001,21783,2025-07-10 10:01:45.000,59,English opens global opportunities! ?✨,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-10,1001,21779,2025-07-10 10:01:45.000,58,English opens global opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-13,1001,21786,2025-07-10 10:01:45.000,31,English connects people worldwide!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-19,1001,21763,2025-07-10 10:01:45.000,31,English connects people worldwide! ??,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-20,1001,21766,2025-07-10 10:01:45.000,30,Opens doors to many opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-21,1001,21781,2025-07-10 10:01:45.000,21,English opens many job opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-22,1001,21764,2025-07-10 10:01:45.000,22,English connects people worldwide! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-23,1001,21775,2025-07-10 10:01:45.000,20,English opens many doors! ?✨,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-24,1001,21770,2025-07-10 10:01:45.000,21,English opens many opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-26,1001,21773,2025-07-10 10:01:45.000,17,English opens many opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-27,1001,21777,2025-07-10 10:01:45.000,21,English connects people worldwide! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-28,1001,21769,2025-07-10 10:01:45.000,17,English opens many opportunities!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-29,1001,21767,2025-07-10 10:01:45.000,21,English opens many opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-31,1001,21782,2025-07-10 10:01:45.000,12,English helps you make friends! ? Do you have friends who speak English?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-34,1001,21778,2025-07-10 10:01:45.000,6,English opens many job doors. What job do you want in the future? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-37,1001,21772,2025-07-10 10:01:45.000,11,English connects people around the world! ?? Do you agree?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-38,1001,21774,2025-07-10 10:01:45.000,6,English connects people worldwide. What do you think about that? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-39,1001,21771,2025-07-10 10:01:45.000,12,English connects people worldwide! ? What do you feel about learning English?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-40,1001,21776,2025-07-10 10:01:45.000,6,English connects people around the world. Do you like watching English movies?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-41,1001,21765,2025-07-10 10:01:45.000,6,English connects people worldwide. What do you think about learning English?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-42,1001,21784,2025-07-10 10:01:45.000,6,English connects people around world. What do you think about learning English?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-44,1001,21785,2025-07-10 10:01:45.000,6,English connects people worldwide. What do you think about learning English?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-47,1001,21780,2025-07-10 10:01:45.000,12,English helps in many jobs! ? What jobs interest you?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-6,1001,21797,2025-07-10 10:01:46.000,59,English opens global opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-8,1001,21792,2025-07-10 10:01:46.000,58,English opens job opportunities. ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-12,1001,21794,2025-07-10 10:01:46.000,30,Opens doors to opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-14,1001,21798,2025-07-10 10:01:46.000,30,Connects people around the world! ?✨,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-16,1001,21796,2025-07-10 10:01:46.000,30,English opens many opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-17,1001,21791,2025-07-10 10:01:46.000,30,Opens doors to new opportunities!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-18,1001,21800,2025-07-10 10:01:46.000,32,English opens many opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-30,1001,21799,2025-07-10 10:01:46.000,18,English opens many opportunities. ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-32,1001,21787,2025-07-10 10:01:46.000,6,Learning English opens many doors. What do you want to learn next? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-33,1001,21788,2025-07-10 10:01:46.000,6,English connects people worldwide. What do you think about learning English?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-35,1001,21789,2025-07-10 10:01:46.000,6,"English connects people worldwide easily. Now, what do you like to do in your free time? ?",Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-36,1001,21790,2025-07-10 10:01:46.000,6,English connects people worldwide. What do you like to do in your free time?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-45,1001,21795,2025-07-10 10:01:46.000,6,English connects people around the world. What is your favorite food? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-50,1001,21793,2025-07-10 10:01:46.000,6,English connects people worldwide. What do you like to do on weekends? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-15,1001,21801,2025-07-10 10:01:47.000,30,English connects people worldwide!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-48,1001,21802,2025-07-10 10:01:47.000,12,English connects people around the world! ?? What do you want to learn next?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-25,1001,21803,2025-07-10 10:01:48.000,21,English connects people around the world! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-1,1001,21806,2025-07-10 10:03:24.000,7,English connects people around the world. What do you want to learn next?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-2,1001,21814,2025-07-10 10:03:25.000,78,Enhances career and travel prospects!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-6,1001,21808,2025-07-10 10:03:25.000,60,English boosts career chances! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-19,1001,21809,2025-07-10 10:03:25.000,32,English helps in global communication! ??,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-20,1001,21818,2025-07-10 10:03:25.000,31,Essential for global communication! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-21,1001,21817,2025-07-10 10:03:25.000,22,English makes travel easier! ✈️,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-22,1001,21810,2025-07-10 10:03:25.000,23,English helps you find jobs! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-23,1001,21811,2025-07-10 10:03:25.000,21,English helps you find jobs! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-25,1001,21807,2025-07-10 10:03:25.000,22,English helps you make friends! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-32,1001,21816,2025-07-10 10:03:25.000,7,English helps you communicate worldwide. What do you like about learning English? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-37,1001,21813,2025-07-10 10:03:25.000,12,English helps you find jobs! ?? What job do you want?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-41,1001,21815,2025-07-10 10:03:25.000,7,English helps in many jobs. Why do you want to learn English?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-43,1001,21812,2025-07-10 10:03:25.000,7,English opens many doors! What do you want to learn today? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-45,1001,21819,2025-07-10 10:03:25.000,7,English helps you get jobs. What job do you want? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-3,1001,21821,2025-07-10 10:03:26.000,75,Enhances communication and understanding globally.,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-4,1001,21837,2025-07-10 10:03:26.000,74,Enhances job and travel prospects.,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-5,1001,21836,2025-07-10 10:03:26.000,76,Builds communication across cultures.,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-9,1001,21820,2025-07-10 10:03:26.000,60,English is key for communication!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-12,1001,21839,2025-07-10 10:03:26.000,31,Improves job prospects and travel! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-14,1001,21829,2025-07-10 10:03:26.000,31,Opens doors to new opportunities! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-18,1001,21830,2025-07-10 10:03:26.000,33,English helps you communicate globally! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-24,1001,21824,2025-07-10 10:03:26.000,22,English helps you communicate globally! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-27,1001,21831,2025-07-10 10:03:26.000,22,English helps in many jobs! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-31,1001,21835,2025-07-10 10:03:26.000,13,English opens many job opportunities! ? What job do you want in the future?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-33,1001,21827,2025-07-10 10:03:26.000,7,English helps in many jobs. What job do you want?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-34,1001,21834,2025-07-10 10:03:26.000,7,English helps you make friends. Do you have friends who speak English? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-35,1001,21826,2025-07-10 10:03:26.000,7,English helps you travel better. Where would you like to travel? ?️,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-38,1001,21832,2025-07-10 10:03:26.000,7,English helps in many jobs. What job do you want? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-39,1001,21822,2025-07-10 10:03:26.000,13,English helps in many jobs! ? Do you want to use English for work?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-40,1001,21825,2025-07-10 10:03:26.000,7,English helps in many jobs. What job do you want?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-42,1001,21828,2025-07-10 10:03:26.000,7,English helps in many jobs. What job do you want?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-44,1001,21838,2025-07-10 10:03:26.000,7,English helps in many jobs. What job do you want?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-46,1001,21833,2025-07-10 10:03:26.000,12,English helps with global communication! ?✨,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-50,1001,21823,2025-07-10 10:03:26.000,7,English helps in many jobs. What job do you want? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-7,1001,21852,2025-07-10 10:03:27.000,60,English helps you communicate globally! ?✨,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-10,1001,21855,2025-07-10 10:03:27.000,59,English helps in worldwide communication!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-11,1001,21851,2025-07-10 10:03:27.000,30,English helps in many careers! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-13,1001,21849,2025-07-10 10:03:27.000,32,English helps in many jobs!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-15,1001,21843,2025-07-10 10:03:27.000,31,English helps in global communication!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-16,1001,21854,2025-07-10 10:03:27.000,31,English helps you communicate globally! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-25,1001,21850,2025-07-10 10:03:27.000,23,English is key for jobs! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-26,1001,21846,2025-07-10 10:03:27.000,18,English helps you communicate better! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-28,1001,21840,2025-07-10 10:03:27.000,18,English helps in many jobs!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-29,1001,21842,2025-07-10 10:03:27.000,22,English helps in global communication! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-30,1001,21848,2025-07-10 10:03:27.000,19,English helps you travel easily. ✈️,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-36,1001,21847,2025-07-10 10:03:27.000,7,English helps you communicate better. What is your favorite food?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-47,1001,21845,2025-07-10 10:03:27.000,13,English opens doors to opportunities! ?✨ What opportunities do you want?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-48,1001,21841,2025-07-10 10:03:27.000,13,English helps you find jobs! ?? What job do you want?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-49,1001,21844,2025-07-10 10:03:27.000,7,English helps in many jobs. What job do you want in the future? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-1,1001,21859,2025-07-10 10:03:28.000,8,English opens doors to opportunities. What is your favorite English word?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-17,1001,21858,2025-07-10 10:03:28.000,31,Improves communication with others!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-19,1001,21857,2025-07-10 10:03:28.000,33,English is key for success! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-22,1001,21856,2025-07-10 10:03:28.000,24,English is key for travel! ✈️,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-6,1001,21860,2025-07-10 10:03:29.000,61,English helps you travel easily! ✈️,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-21,1001,21861,2025-07-10 10:03:29.000,23,English helps you make friends! ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-8,1001,21862,2025-07-10 10:03:31.000,59,English helps in global communication. ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-43,1001,21863,2025-07-10 10:03:32.000,8,English is key for communication! What’s your favorite English word? ?,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-2,1001,21866,2025-07-10 10:03:33.000,79,Essential for global communication!,Give me 1 sentence about the importance of learning English. Max 5 words.
demo-test-9,1001,21870,2025-07-10 10:03:33.000,61,English helps in global connections!,Give me 1 sentence about the importance of learning English. Max 5 words.
